times,stop_id1,longitude1,latitude1,stop_id2,longitude2,latitude2
37,U101009,303877.6899384621,2768072.376047655,U119079,303950.5628750776,2767764.7313586273
1,U101009,303877.6899384621,2768072.376047655,U119080,304184.40665204986,2767589.536564357
2,U101009,303877.6899384621,2768072.376047655,U119082,304279.5693560593,2767771.571761908
12,U101009,303877.6899384621,2768072.376047655,U119083,304344.041751931,2768056.4990195655
8,U101009,303877.6899384621,2768072.376047655,U119086,304427.48961921706,2767884.03441135
5,U101009,303877.6899384621,2768072.376047655,U119087,304531.9491991297,2767758.1762209553
1,U101009,303877.6899384621,2768072.376047655,U119088,304849.52992343716,2768097.286044661
1,U101009,303877.6899384621,2768072.376047655,U119089,304744.46169487643,2767870.900099199
32,U101009,303877.6899384621,2768072.376047655,U119090,304086.01224370755,2768223.841658546
121,U101010,303854.83456431865,2767981.457124649,U101014,303695.12999886007,2767784.7716361065
37,U101010,303854.83456431865,2767981.457124649,U101020,303802.49420281,2768201.6772384467
5,U101010,303854.83456431865,2767981.457124649,U101021,304046.8063142145,2767418.4110351936
38,U101010,303854.83456431865,2767981.457124649,U101022,303934.30927015166,2767535.379785875
5,U101010,303854.83456431865,2767981.457124649,U101023,304160.46812386403,2767262.6793895843
1,U101010,303854.83456431865,2767981.457124649,U101036,305000.7550048541,2768138.8774073054
1,U101010,303854.83456431865,2767981.457124649,U101037,304934.95705389883,2768187.350405404
5,U101010,303854.83456431865,2767981.457124649,U101038,304785.47565774847,2768214.4423564468
2,U101010,303854.83456431865,2767981.457124649,U101039,304580.5831346477,2768216.945838149
2,U101010,303854.83456431865,2767981.457124649,U101040,304120.86262069363,2768343.6079418934
6,U101010,303854.83456431865,2767981.457124649,U101041,303967.4658199644,2768340.786180201
3,U101010,303854.83456431865,2767981.457124649,U101094,303655.7172019829,2768311.8673206996
50,U101010,303854.83456431865,2767981.457124649,U101181,303869.45185604505,2767601.5842635278
746,U101010,303854.83456431865,2767981.457124649,U101184,303828.23826356273,2767815.2020408446
3,U101010,303854.83456431865,2767981.457124649,U101185,303902.66000249493,2768394.8063203176
4,U101010,303854.83456431865,2767981.457124649,U101209,304653.2629303035,2768213.9131795364
1,U101010,303854.83456431865,2767981.457124649,U105066,304136.98083035275,2767076.498079
1,U101010,303854.83456431865,2767981.457124649,U106002,303684.90135321347,2767510.805075624
11,U101010,303854.83456431865,2767981.457124649,U106003,303933.87012367585,2767493.175877421
9,U101010,303854.83456431865,2767981.457124649,U106004,303878.52616485825,2767552.7718251296
4,U101010,303854.83456431865,2767981.457124649,U119044,304258.6614724658,2767444.726314164
786,U101010,303854.83456431865,2767981.457124649,U119045,303898.4734739493,2767920.707275566
2,U101010,303854.83456431865,2767981.457124649,U119046,304172.09304415,2767385.6766714025
10,U101010,303854.83456431865,2767981.457124649,U119047,304342.8992766746,2767836.0681499476
29,U101010,303854.83456431865,2767981.457124649,U119048,303932.04602679855,2767597.400309477
23,U101010,303854.83456431865,2767981.457124649,U119049,304400.6621605508,2768031.2477738545
92,U101010,303854.83456431865,2767981.457124649,U119050,304257.745746599,2767929.8819174194
14,U101010,303854.83456431865,2767981.457124649,U119052,304559.4712443352,2767943.2669394603
3,U101010,303854.83456431865,2767981.457124649,U119053,304279.8069850875,2768220.17903347
3,U101010,303854.83456431865,2767981.457124649,U119054,304539.92383030953,2768036.233267107
202,U101010,303854.83456431865,2767981.457124649,U119055,304081.35434119095,2767870.4766107467
20,U101010,303854.83456431865,2767981.457124649,U119056,304031.6167940712,2767686.406888939
27,U101010,303854.83456431865,2767981.457124649,U119057,304216.146611313,2767730.336376061
21,U101010,303854.83456431865,2767981.457124649,U119058,304078.516526145,2768077.59959358
11,U101010,303854.83456431865,2767981.457124649,U119059,304290.13719641976,2767651.9854011023
7,U101010,303854.83456431865,2767981.457124649,U119060,304285.2182209214,2767619.843458284
13,U101010,303854.83456431865,2767981.457124649,U119061,304285.4600585135,2767558.9226009357
1,U101010,303854.83456431865,2767981.457124649,U119062,304298.30176388286,2767375.100486231
2,U101010,303854.83456431865,2767981.457124649,U119063,304132.6515840725,2767660.2224196363
14,U101010,303854.83456431865,2767981.457124649,U119065,304070.6639647796,2767766.313414839
5,U101010,303854.83456431865,2767981.457124649,U119066,304128.2036436572,2768273.853790149
10,U101010,303854.83456431865,2767981.457124649,U119067,304645.4013813154,2768160.7135526733
5,U101010,303854.83456431865,2767981.457124649,U119068,304675.97157807957,2768087.729499767
1,U101010,303854.83456431865,2767981.457124649,U119069,304404.09539726644,2768183.0122685987
28,U101010,303854.83456431865,2767981.457124649,U119070,304080.35209444124,2767613.493381914
8,U101010,303854.83456431865,2767981.457124649,U119071,304491.0594642331,2768141.2671251013
5,U101010,303854.83456431865,2767981.457124649,U119072,304366.593607451,2767969.0827363613
3,U101010,303854.83456431865,2767981.457124649,U119074,304324.660155528,2767600.0620383685
27,U101010,303854.83456431865,2767981.457124649,U119075,304495.30130300473,2767836.6746926173
1,U101010,303854.83456431865,2767981.457124649,U119076,304696.4449396659,2768015.8127894
33,U101010,303854.83456431865,2767981.457124649,U119077,304096.06848404446,2767977.9787600175
1,U101010,303854.83456431865,2767981.457124649,U119078,304387.5589369512,2767773.1085310616
87,U101010,303854.83456431865,2767981.457124649,U119079,303950.5628750776,2767764.7313586273
2,U101010,303854.83456431865,2767981.457124649,U119080,304184.40665204986,2767589.536564357
1,U101010,303854.83456431865,2767981.457124649,U119081,304410.37141425925,2767366.6845407994
2,U101010,303854.83456431865,2767981.457124649,U119082,304279.5693560593,2767771.571761908
21,U101010,303854.83456431865,2767981.457124649,U119083,304344.041751931,2768056.4990195655
1,U101010,303854.83456431865,2767981.457124649,U119084,304807.5625565405,2767991.8890027944
2,U101010,303854.83456431865,2767981.457124649,U119085,304749.2153849521,2767944.0253971517
24,U101010,303854.83456431865,2767981.457124649,U119086,304427.48961921706,2767884.03441135
8,U101010,303854.83456431865,2767981.457124649,U119087,304531.9491991297,2767758.1762209553
2,U101010,303854.83456431865,2767981.457124649,U119088,304849.52992343716,2768097.286044661
3,U101010,303854.83456431865,2767981.457124649,U119089,304744.46169487643,2767870.900099199
15,U101010,303854.83456431865,2767981.457124649,U119090,304086.01224370755,2768223.841658546
317,U101012,303471.9214538929,2768081.859753864,U101016,303479.2419340281,2768016.5359396585
53,U101012,303471.9214538929,2768081.859753864,U101018,303647.92917881184,2767981.751388602
371,U101012,303471.9214538929,2768081.859753864,U101104,303431.3993249304,2768120.4697314063
320,U101012,303471.9214538929,2768081.859753864,U101207,303343.446539814,2768157.787013009
127,U101012,303471.9214538929,2768081.859753864,U106007,303389.2308876572,2768063.813904744
28,U101012,303471.9214538929,2768081.859753864,U106011,303258.5824244394,2768179.609526041
23,U101012,303471.9214538929,2768081.859753864,U106012,303238.2808041654,2768209.437500463
7,U101013,304831.9562169339,2768704.2195321564,U101038,304785.47565774847,2768214.4423564468
1,U101013,304831.9562169339,2768704.2195321564,U101039,304580.5831346477,2768216.945838149
328,U101013,304831.9562169339,2768704.2195321564,U101166,304960.45692086767,2768622.767883643
13,U101013,304831.9562169339,2768704.2195321564,U101190,304606.75791882776,2768486.214418667
2,U101013,304831.9562169339,2768704.2195321564,U101209,304653.2629303035,2768213.9131795364
4,U101013,304831.9562169339,2768704.2195321564,U119067,304645.4013813154,2768160.7135526733
2,U101013,304831.9562169339,2768704.2195321564,U119071,304491.0594642331,2768141.2671251013
2,U101014,303695.12999886007,2767784.7716361065,U101020,303802.49420281,2768201.6772384467
1,U101014,303695.12999886007,2767784.7716361065,U101021,304046.8063142145,2767418.4110351936
9,U101014,303695.12999886007,2767784.7716361065,U101022,303934.30927015166,2767535.379785875
1,U101014,303695.12999886007,2767784.7716361065,U101023,304160.46812386403,2767262.6793895843
13,U101014,303695.12999886007,2767784.7716361065,U101181,303869.45185604505,2767601.5842635278
611,U101014,303695.12999886007,2767784.7716361065,U101184,303828.23826356273,2767815.2020408446
5,U101014,303695.12999886007,2767784.7716361065,U106003,303933.87012367585,2767493.175877421
6,U101014,303695.12999886007,2767784.7716361065,U106004,303878.52616485825,2767552.7718251296
1,U101014,303695.12999886007,2767784.7716361065,U119044,304258.6614724658,2767444.726314164
86,U101014,303695.12999886007,2767784.7716361065,U119045,303898.4734739493,2767920.707275566
1,U101014,303695.12999886007,2767784.7716361065,U119047,304342.8992766746,2767836.0681499476
4,U101014,303695.12999886007,2767784.7716361065,U119048,303932.04602679855,2767597.400309477
6,U101014,303695.12999886007,2767784.7716361065,U119049,304400.6621605508,2768031.2477738545
18,U101014,303695.12999886007,2767784.7716361065,U119050,304257.745746599,2767929.8819174194
2,U101014,303695.12999886007,2767784.7716361065,U119052,304559.4712443352,2767943.2669394603
32,U101014,303695.12999886007,2767784.7716361065,U119055,304081.35434119095,2767870.4766107467
4,U101014,303695.12999886007,2767784.7716361065,U119056,304031.6167940712,2767686.406888939
3,U101014,303695.12999886007,2767784.7716361065,U119057,304216.146611313,2767730.336376061
3,U101014,303695.12999886007,2767784.7716361065,U119058,304078.516526145,2768077.59959358
1,U101014,303695.12999886007,2767784.7716361065,U119059,304290.13719641976,2767651.9854011023
2,U101014,303695.12999886007,2767784.7716361065,U119060,304285.2182209214,2767619.843458284
2,U101014,303695.12999886007,2767784.7716361065,U119061,304285.4600585135,2767558.9226009357
1,U101014,303695.12999886007,2767784.7716361065,U119063,304132.6515840725,2767660.2224196363
3,U101014,303695.12999886007,2767784.7716361065,U119065,304070.6639647796,2767766.313414839
3,U101014,303695.12999886007,2767784.7716361065,U119067,304645.4013813154,2768160.7135526733
1,U101014,303695.12999886007,2767784.7716361065,U119068,304675.97157807957,2768087.729499767
1,U101014,303695.12999886007,2767784.7716361065,U119069,304404.09539726644,2768183.0122685987
7,U101014,303695.12999886007,2767784.7716361065,U119070,304080.35209444124,2767613.493381914
3,U101014,303695.12999886007,2767784.7716361065,U119071,304491.0594642331,2768141.2671251013
2,U101014,303695.12999886007,2767784.7716361065,U119072,304366.593607451,2767969.0827363613
1,U101014,303695.12999886007,2767784.7716361065,U119074,304324.660155528,2767600.0620383685
5,U101014,303695.12999886007,2767784.7716361065,U119075,304495.30130300473,2767836.6746926173
6,U101014,303695.12999886007,2767784.7716361065,U119077,304096.06848404446,2767977.9787600175
31,U101014,303695.12999886007,2767784.7716361065,U119079,303950.5628750776,2767764.7313586273
1,U101014,303695.12999886007,2767784.7716361065,U119082,304279.5693560593,2767771.571761908
6,U101014,303695.12999886007,2767784.7716361065,U119083,304344.041751931,2768056.4990195655
5,U101014,303695.12999886007,2767784.7716361065,U119086,304427.48961921706,2767884.03441135
1,U101014,303695.12999886007,2767784.7716361065,U119090,304086.01224370755,2768223.841658546
9,U101015,305149.70978463447,2768142.578933103,U101019,305174.0109715253,2768598.2625064678
19,U101015,305149.70978463447,2768142.578933103,U101036,305000.7550048541,2768138.8774073054
11,U101015,305149.70978463447,2768142.578933103,U101037,304934.95705389883,2768187.350405404
7,U101015,305149.70978463447,2768142.578933103,U101038,304785.47565774847,2768214.4423564468
39,U101015,305149.70978463447,2768142.578933103,U101091,305166.3482356597,2768421.336320616
153,U101015,305149.70978463447,2768142.578933103,U101092,305209.08166401193,2768286.0405381876
60,U101015,305149.70978463447,2768142.578933103,U101093,304909.3092171517,2768265.7812737348
4,U101015,305149.70978463447,2768142.578933103,U101122,305404.9616444468,2768514.9027601657
54,U101015,305149.70978463447,2768142.578933103,U101123,305345.1025579184,2768342.9710429506
4,U101015,305149.70978463447,2768142.578933103,U101189,305360.0214499999,2768148.081133666
479,U101015,305149.70978463447,2768142.578933103,U101191,305065.24971735774,2768163.505791441
2,U101015,305149.70978463447,2768142.578933103,U101192,305413.7124921029,2768596.9060158962
1,U101015,305149.70978463447,2768142.578933103,U101209,304653.2629303035,2768213.9131795364
1,U101015,305149.70978463447,2768142.578933103,U119049,304400.6621605508,2768031.2477738545
1,U101015,305149.70978463447,2768142.578933103,U119052,304559.4712443352,2767943.2669394603
1,U101015,305149.70978463447,2768142.578933103,U119054,304539.92383030953,2768036.233267107
3,U101015,305149.70978463447,2768142.578933103,U119067,304645.4013813154,2768160.7135526733
1,U101015,305149.70978463447,2768142.578933103,U119068,304675.97157807957,2768087.729499767
1,U101015,305149.70978463447,2768142.578933103,U119083,304344.041751931,2768056.4990195655
1,U101015,305149.70978463447,2768142.578933103,U119084,304807.5625565405,2767991.8890027944
8,U101015,305149.70978463447,2768142.578933103,U119088,304849.52992343716,2768097.286044661
177,U101016,303479.2419340281,2768016.5359396585,U101018,303647.92917881184,2767981.751388602
273,U101016,303479.2419340281,2768016.5359396585,U101104,303431.3993249304,2768120.4697314063
330,U101016,303479.2419340281,2768016.5359396585,U101207,303343.446539814,2768157.787013009
127,U101016,303479.2419340281,2768016.5359396585,U106007,303389.2308876572,2768063.813904744
46,U101016,303479.2419340281,2768016.5359396585,U106011,303258.5824244394,2768179.609526041
38,U101016,303479.2419340281,2768016.5359396585,U106012,303238.2808041654,2768209.437500463
29,U101018,303647.92917881184,2767981.751388602,U101104,303431.3993249304,2768120.4697314063
31,U101018,303647.92917881184,2767981.751388602,U101207,303343.446539814,2768157.787013009
6,U101018,303647.92917881184,2767981.751388602,U106007,303389.2308876572,2768063.813904744
2,U101018,303647.92917881184,2767981.751388602,U106011,303258.5824244394,2768179.609526041
1,U101019,305174.0109715253,2768598.2625064678,U101038,304785.47565774847,2768214.4423564468
391,U101019,305174.0109715253,2768598.2625064678,U101091,305166.3482356597,2768421.336320616
45,U101019,305174.0109715253,2768598.2625064678,U101092,305209.08166401193,2768286.0405381876
